GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1400000US17031251300,17031251300,"Census Tract 2513, Cook County, Illinois",1107,135,66,54,83,42,132,69,140,74,90,55,41,34,33,41,46,30,0,11,53,47,121,67,128,58,120,60,30,36,3,13,21,23
1400000US17031251400,17031251400,"Census Tract 2514, Cook County, Illinois",869,141,21,28,64,63,37,46,149,79,77,61,43,38,0,11,80,60,3,11,52,40,66,51,157,82,29,24,38,33,45,35,8,12
1400000US17031251500,17031251500,"Census Tract 2515, Cook County, Illinois",836,122,74,56,81,60,109,69,62,50,22,36,115,86,35,39,23,36,9,14,34,41,114,64,21,33,89,69,9,15,9,14,30,37
1400000US17031251600,17031251600,"Census Tract 2516, Cook County, Illinois",689,133,39,35,78,58,0,11,112,77,9,17,92,60,61,43,26,39,44,59,25,41,51,53,104,58,16,30,0,11,20,23,12,17
1400000US17031251700,17031251700,"Census Tract 2517, Cook County, Illinois",264,48,21,19,20,24,5,9,20,21,47,36,10,11,32,27,12,15,6,9,11,18,3,5,47,30,26,23,4,8,0,11,0,11
1400000US17031251800,17031251800,"Census Tract 2518, Cook County, Illinois",1052,165,91,68,53,53,143,92,89,64,94,62,110,67,22,34,112,74,0,15,88,71,23,23,157,86,23,37,12,22,0,15,35,39
1400000US17031251900,17031251900,"Census Tract 2519, Cook County, Illinois",1011,149,229,96,101,66,151,86,78,56,35,42,65,52,22,25,82,56,29,38,44,42,78,65,20,33,16,19,23,36,20,32,18,23
1400000US17031252000,17031252000,"Census Tract 2520, Cook County, Illinois",1077,209,124,93,117,105,143,118,60,66,38,43,88,75,86,82,53,63,33,38,60,46,108,69,64,59,47,60,8,14,32,51,16,25
1400000US17031252101,17031252101,"Census Tract 2521.01, Cook County, Illinois",275,62,32,32,32,30,17,15,28,32,31,30,0,11,52,38,5,8,0,11,6,9,12,19,12,13,15,13,5,8,14,14,14,21
1400000US17031252102,17031252102,"Census Tract 2521.02, Cook County, Illinois",1456,210,122,79,46,73,101,83,34,57,97,82,110,75,36,59,199,133,77,79,61,68,154,110,154,87,124,104,65,58,76,84,0,15
1400000US17031252201,17031252201,"Census Tract 2522.01, Cook County, Illinois",538,84,50,32,44,33,21,19,14,22,26,27,32,28,76,45,14,17,53,44,45,33,53,34,66,36,28,25,10,16,0,11,6,9
1400000US17031252202,17031252202,"Census Tract 2522.02, Cook County, Illinois",974,158,144,67,32,36,96,59,61,63,130,98,110,72,67,63,67,58,7,11,46,35,80,46,107,78,13,21,14,22,0,11,0,11
1400000US17031260100,17031260100,"Census Tract 2601, Cook County, Illinois",196,46,41,22,0,11,13,16,17,21,19,20,23,22,0,11,10,11,0,11,32,28,0,11,28,30,0,11,0,11,13,13,0,11
1400000US17031260200,17031260200,"Census Tract 2602, Cook County, Illinois",256,51,19,21,25,18,25,17,0,11,38,25,14,17,27,22,0,11,9,15,13,14,35,27,32,23,14,18,5,6,0,11,0,11
1400000US17031260300,17031260300,"Census Tract 2603, Cook County, Illinois",321,64,49,42,16,20,11,17,27,24,6,11,46,35,12,20,5,7,13,20,77,43,18,29,30,28,11,18,0,11,0,11,0,11
1400000US17031260400,17031260400,"Census Tract 2604, Cook County, Illinois",324,54,98,73,12,18,82,56,0,11,25,23,11,18,0,11,11,18,38,27,4,7,16,16,15,21,0,11,7,12,5,8,0,11
1400000US17031260500,17031260500,"Census Tract 2605, Cook County, Illinois",314,57,54,36,33,31,10,16,5,10,69,31,19,26,0,11,4,8,11,17,24,21,39,20,46,35,0,11,0,11,0,11,0,11
1400000US17031260600,17031260600,"Census Tract 2606, Cook County, Illinois",382,76,73,44,45,35,57,37,0,11,38,27,34,30,28,29,6,9,0,11,23,22,41,31,21,25,0,11,16,19,0,11,0,11
1400000US17031260700,17031260700,"Census Tract 2607, Cook County, Illinois",388,75,56,37,25,23,69,36,55,38,27,24,23,22,5,8,13,14,48,40,18,22,22,19,2,8,16,17,5,7,0,11,4,6
1400000US17031260800,17031260800,"Census Tract 2608, Cook County, Illinois",545,79,123,62,26,26,99,54,52,40,24,26,26,16,1,4,41,37,4,6,25,35,29,23,70,46,0,11,5,9,6,10,14,13
1400000US17031260900,17031260900,"Census Tract 2609, Cook County, Illinois",239,64,51,34,14,23,26,21,30,33,5,10,0,11,20,24,20,25,0,11,5,9,51,41,6,9,11,13,0,11,0,11,0,11
1400000US17031261000,17031261000,"Census Tract 2610, Cook County, Illinois",561,75,68,43,33,24,75,46,65,36,24,24,34,32,42,26,25,27,5,8,46,29,62,35,50,36,9,14,11,16,12,13,0,11
1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",383,64,55,31,67,37,39,31,17,15,31,27,23,23,0,11,9,9,14,14,18,24,26,24,56,36,6,8,0,11,4,6,18,29
1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",245,40,70,34,17,16,12,12,5,7,15,11,30,24,4,6,15,16,12,18,12,11,13,12,20,19,20,26,0,11,0,11,0,11
1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",260,49,80,36,34,26,0,11,30,26,11,11,0,11,12,13,12,17,14,16,13,17,23,23,8,12,5,9,3,7,15,18,0,11
1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",348,68,61,40,44,30,25,23,42,34,12,13,12,19,20,24,19,24,0,11,0,11,20,24,51,36,18,22,0,11,24,23,0,11
1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",339,60,27,29,44,29,46,36,12,17,15,13,6,11,36,31,36,31,8,12,5,10,39,23,26,24,29,21,7,10,3,6,0,11
1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",144,57,49,49,11,16,52,37,0,11,0,11,0,11,12,19,12,19,0,11,1,9,0,11,3,7,4,6,0,11,0,11,0,11
1400000US17031280100,17031280100,"Census Tract 2801, Cook County, Illinois",1099,237,0,15,0,15,0,15,0,15,70,80,0,15,0,15,0,15,0,15,0,15,36,41,49,49,86,60,159,81,199,102,500,197
1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",369,73,160,70,30,33,17,27,16,20,0,11,7,11,40,44,0,11,18,15,5,7,23,29,30,29,15,11,8,12,0,11,0,11
1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",168,35,8,10,17,19,0,11,17,18,60,34,0,11,0,11,12,16,2,5,6,10,4,6,11,10,23,21,8,13,0,11,0,11
1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",247,47,87,37,20,18,17,23,23,25,0,11,3,6,5,8,11,15,0,11,0,11,23,20,22,19,26,22,0,11,0,11,10,16
1400000US17031281900,17031281900,"Census Tract 2819, Cook County, Illinois",1036,231,100,77,15,24,12,20,0,15,0,15,0,15,0,15,13,22,0,15,0,15,59,62,155,114,124,80,65,46,173,92,320,144
1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",430,82,32,27,28,34,24,29,5,9,43,47,25,33,12,15,26,21,5,8,38,37,37,25,52,29,54,41,29,36,14,16,6,10
1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois",269,63,10,12,6,9,10,13,16,21,6,9,6,8,11,12,34,29,4,6,25,26,26,25,35,23,11,13,15,24,41,35,13,21
1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois",487,90,38,34,16,17,24,30,28,30,25,39,41,35,0,11,15,19,49,39,37,37,18,22,31,29,71,52,27,27,27,28,40,35
1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois",322,51,23,15,2,4,10,14,0,11,8,12,0,11,10,10,5,8,0,11,11,12,31,31,60,29,31,22,13,12,27,21,91,40
1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois",825,113,39,39,0,11,9,15,62,48,39,48,36,46,22,25,58,44,23,26,25,18,62,35,54,37,87,60,160,57,63,53,86,45
1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",832,112,158,82,128,77,30,34,85,59,0,11,81,55,10,14,36,28,33,46,59,43,60,48,87,55,29,31,30,43,6,9,0,11
1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",654,75,254,74,39,30,41,29,0,11,43,33,35,31,34,38,0,11,44,33,21,17,64,43,27,25,39,35,7,9,6,9,0,11
1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois",266,60,14,16,19,24,0,11,53,50,12,12,18,25,35,42,0,11,68,20,14,18,23,29,8,9,0,11,0,11,2,11,0,11
1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",649,94,190,65,26,23,16,17,21,22,18,21,39,29,87,45,13,13,61,40,20,21,74,41,17,20,28,31,13,14,11,18,15,14
1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",436,74,34,31,69,40,6,11,31,20,40,32,41,29,8,11,10,12,30,30,5,7,34,27,74,40,37,35,0,11,11,12,6,9
1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",990,128,53,38,159,92,52,62,57,52,23,36,8,15,100,57,75,51,88,68,102,74,93,64,67,51,77,61,19,22,17,26,0,11
1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois",614,87,37,34,33,29,57,40,35,28,28,27,76,46,76,45,44,26,17,18,45,34,82,44,44,30,17,17,19,19,4,7,0,11
1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",630,85,52,32,101,41,32,28,54,37,0,11,29,26,29,23,42,32,44,29,13,17,88,46,72,44,20,20,28,22,26,26,0,11
1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",1043,143,133,76,78,60,91,57,69,37,92,60,51,47,156,86,103,73,18,28,55,54,30,36,75,55,43,44,38,44,11,20,0,11
1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois",885,126,138,82,83,65,172,70,29,32,49,54,75,63,86,59,24,39,0,11,114,74,88,54,11,18,16,25,0,11,0,11,0,11
1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois",972,119,0,11,90,64,137,82,149,81,131,71,76,60,75,70,49,51,20,32,70,50,97,59,36,40,28,28,0,11,1,9,13,20
1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois",601,72,80,48,41,33,60,39,48,33,98,50,30,30,25,24,0,11,3,6,46,31,70,37,54,39,42,33,4,7,0,11,0,11
1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois",762,118,122,71,30,26,60,48,127,70,84,66,69,46,52,36,0,11,26,29,50,33,47,48,19,26,39,43,17,22,20,32,0,11
1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",1028,120,61,55,116,75,105,84,138,95,100,70,58,51,23,30,92,56,8,13,108,63,59,46,69,63,65,57,9,19,6,11,11,18
1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois",820,114,26,42,33,42,131,79,84,64,90,74,63,51,67,59,27,39,66,52,94,68,47,40,27,42,52,43,13,20,0,11,0,11
1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois",990,86,47,44,105,66,121,56,38,34,91,62,52,46,40,35,63,40,104,58,47,39,123,58,51,39,82,58,7,11,9,17,10,15
1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois",869,137,56,53,12,18,67,62,123,77,37,36,118,69,82,64,78,65,0,11,59,41,91,67,33,38,38,34,63,60,12,19,0,11
1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois",708,64,87,43,31,28,108,47,54,30,64,44,58,37,62,36,18,19,12,18,67,37,66,39,60,41,16,17,5,7,0,11,0,11
1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois",1080,126,99,66,41,46,71,59,69,51,78,59,73,56,127,74,25,28,80,57,95,72,119,66,98,58,50,48,39,39,16,21,0,15
1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois",301,63,18,19,12,20,0,11,0,11,23,24,43,33,16,20,0,11,0,11,27,23,64,56,26,19,29,21,11,11,16,19,16,17
1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois",378,73,15,17,5,8,30,31,36,41,41,40,10,11,6,8,23,22,0,11,24,18,17,16,77,41,46,33,17,16,10,10,21,15
1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois",171,53,27,19,0,11,0,11,10,16,0,11,15,18,17,24,0,11,17,18,12,19,0,11,15,16,12,15,0,11,8,13,38,32
1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois",324,66,38,41,35,35,0,11,0,11,24,32,29,32,15,23,25,30,5,10,28,29,28,28,42,31,31,40,19,29,0,11,5,12
1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois",794,197,55,87,47,55,115,94,126,92,72,90,0,11,50,59,54,62,34,56,31,52,29,50,35,40,77,76,15,27,0,11,54,49
1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois",327,72,7,10,37,29,17,19,21,24,42,45,20,22,4,8,22,15,0,11,52,42,43,37,39,34,16,19,0,11,7,13,0,11
1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois",834,166,0,11,27,28,41,38,8,18,53,61,170,87,0,11,4,15,44,49,76,50,215,112,71,70,21,28,36,47,42,37,26,40
1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois",1175,150,64,54,156,82,58,55,171,110,70,63,78,57,129,72,22,37,34,53,0,15,138,79,100,65,59,54,49,54,36,33,11,17
1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois",3005,533,60,99,0,17,64,93,0,17,0,17,36,60,0,17,57,93,42,69,220,222,70,82,151,132,363,210,319,185,628,356,995,312
1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",291,56,15,25,0,11,5,7,0,11,0,11,0,11,2,4,0,11,0,11,6,9,25,17,20,12,0,11,16,13,28,14,174,48
1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",916,214,0,11,58,94,0,11,0,11,0,11,0,11,0,11,4,13,0,11,35,39,51,51,164,113,159,100,46,46,126,76,273,142
1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",4129,585,0,17,188,177,29,48,0,17,108,95,0,17,0,17,0,17,0,17,213,249,112,110,258,164,422,204,524,284,743,337,1532,418
1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",928,118,0,11,60,46,50,56,60,54,30,34,10,17,0,11,0,11,19,28,19,21,22,21,34,22,70,49,41,38,254,86,259,93
1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",462,71,7,10,52,38,32,29,49,38,49,35,21,25,45,40,0,11,9,14,51,33,9,16,13,14,46,33,25,21,37,35,17,17
1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",466,70,6,8,6,9,98,60,41,34,31,30,21,26,8,12,26,21,45,40,19,16,65,40,34,30,34,28,0,11,5,8,27,29
1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",348,72,70,41,61,40,5,7,13,14,19,23,0,11,0,11,38,40,5,8,20,23,26,26,33,26,10,11,22,18,13,14,13,11
1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",197,49,70,36,45,23,34,25,7,11,4,8,5,7,3,5,5,7,6,10,12,12,0,11,0,11,0,11,0,11,0,11,6,7
1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",263,79,22,23,0,11,34,37,0,11,0,11,24,32,0,11,0,11,0,11,53,49,38,31,44,39,26,21,5,8,17,19,0,11
1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",415,52,141,45,58,29,47,29,31,21,25,23,29,25,6,8,9,13,24,25,13,17,15,19,17,14,0,11,0,11,0,11,0,11
1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",533,166,190,118,0,11,17,28,48,65,36,47,0,11,17,29,37,58,14,23,14,23,72,69,36,46,0,11,0,11,52,62,0,11
1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",578,82,249,81,107,58,39,34,62,46,2,5,6,10,24,28,38,35,0,11,0,11,19,18,15,19,0,11,12,17,5,8,0,11
1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois",434,67,157,57,72,51,40,31,7,11,11,12,13,28,18,29,0,11,13,20,17,26,22,25,29,32,18,23,4,8,0,11,13,20
1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois",84,31,14,15,12,15,0,11,21,21,0,11,0,11,0,11,0,11,0,11,4,7,0,11,14,12,0,11,9,9,0,11,10,10
1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois",372,61,86,57,18,21,15,16,15,23,71,42,38,33,19,29,18,22,5,8,32,24,16,21,17,15,0,11,17,18,5,8,0,11
1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",389,93,44,33,9,13,77,51,32,41,49,39,0,11,19,29,0,11,27,24,3,7,70,54,15,15,18,20,7,12,19,23,0,11
1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",361,111,16,19,84,68,29,37,52,45,19,29,0,11,24,31,0,11,0,11,32,34,16,18,25,30,36,40,0,11,21,33,7,11
1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois",207,50,37,26,24,21,45,30,39,27,0,11,18,20,0,11,12,13,0,11,5,7,9,14,8,8,10,15,0,11,0,11,0,11
1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",251,59,21,26,10,11,22,25,6,8,9,13,19,24,0,11,66,42,17,19,0,11,11,12,26,20,38,30,0,11,0,11,6,9
1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",423,103,0,11,18,27,55,60,26,40,0,11,0,11,0,11,8,18,0,11,9,17,8,13,167,74,38,44,8,15,27,44,59,54
1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois",353,78,57,50,0,11,9,14,8,12,40,39,8,12,50,48,0,11,0,11,38,25,21,24,85,63,21,25,0,11,7,10,9,13
1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois",70,40,12,13,0,11,0,11,0,11,8,12,0,11,0,11,6,8,5,8,0,11,19,28,20,30,0,11,0,11,0,11,0,11
1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois",177,50,19,20,4,6,22,25,0,11,13,21,26,24,7,10,6,8,0,11,18,14,11,12,23,19,0,11,23,21,5,9,0,11
1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois",254,51,25,25,11,11,6,9,22,24,0,11,9,13,17,19,16,15,0,11,26,19,5,8,23,19,34,24,10,11,34,30,16,13
1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois",350,57,14,21,0,11,0,11,13,22,14,15,20,24,8,9,0,11,12,19,22,24,24,21,62,35,29,24,36,26,22,21,74,38
1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois",419,98,7,12,44,36,38,45,0,11,40,37,0,11,6,9,5,8,42,43,35,34,6,10,23,19,13,15,31,24,71,41,58,31
1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",526,137,113,82,54,47,21,34,55,44,19,29,0,11,28,31,59,55,38,28,19,31,46,49,0,11,18,20,13,16,25,32,18,23
1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",426,124,30,38,66,53,16,24,82,59,9,14,0,11,0,11,29,44,0,11,11,19,0,11,35,50,21,33,31,50,0,11,96,56
1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",297,55,8,9,7,10,12,13,27,29,13,15,7,12,6,9,13,15,3,6,0,11,40,29,31,21,9,11,25,22,19,24,77,37
1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",460,55,5,7,0,11,0,11,5,9,0,11,27,17,20,17,20,17,20,30,5,8,26,17,68,28,37,21,41,26,42,23,144,35
1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",993,211,18,29,10,21,25,28,35,40,0,15,27,32,48,77,0,15,28,32,28,36,105,69,67,55,166,95,141,95,140,104,155,123
1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",343,76,124,51,3,5,0,11,25,26,15,22,18,20,18,26,31,35,0,11,38,36,26,24,27,29,13,15,5,7,0,11,0,11
1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois",395,77,33,29,7,10,59,38,39,29,32,31,90,52,9,12,7,11,20,27,8,11,30,27,34,26,0,11,23,17,4,9,0,11
1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois",397,88,71,48,22,24,50,41,53,55,40,29,20,23,33,33,36,38,11,18,32,29,5,8,14,17,0,11,10,13,0,11,0,11
1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois",652,147,125,67,57,65,37,45,172,92,11,18,27,44,11,18,0,11,10,15,63,62,83,79,0,11,24,40,32,51,0,11,0,11
1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",396,87,43,34,2,8,0,11,15,17,18,20,0,11,21,23,44,37,0,11,29,27,34,29,67,53,7,14,83,53,12,19,21,20
1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",264,57,10,10,16,15,18,16,0,11,23,25,12,13,12,15,0,11,19,15,18,18,44,30,35,19,6,10,0,11,6,8,45,45
1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",385,104,46,38,7,11,9,14,0,11,16,19,17,21,0,11,12,18,0,11,13,16,24,28,47,40,67,57,52,38,13,22,62,39
1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",325,97,10,16,16,18,0,11,0,11,0,11,43,34,9,15,0,11,23,21,14,16,59,58,23,25,28,26,18,19,56,53,26,17
1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",381,67,10,15,0,11,11,17,0,11,0,11,9,14,47,48,9,13,10,16,28,26,83,43,51,38,19,20,9,14,23,25,72,37
1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",538,139,12,19,39,51,0,11,7,12,20,21,34,55,0,11,37,36,0,11,69,48,21,23,121,64,71,67,12,17,55,45,40,26
1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",492,92,0,11,11,19,8,13,18,19,4,10,18,19,0,11,0,11,10,15,116,59,9,13,54,43,52,31,31,25,49,35,112,63
1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",518,132,0,11,0,11,0,11,0,11,15,25,37,59,13,20,0,11,10,16,44,43,54,49,85,55,27,31,81,55,40,46,112,66
1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",480,48,5,7,0,11,0,11,6,9,0,11,0,11,0,11,4,6,15,15,17,14,38,20,21,17,57,28,24,15,69,25,224,50
1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",411,54,41,37,5,8,0,11,0,11,0,11,5,7,5,8,0,11,0,11,6,9,16,14,50,35,29,21,29,18,43,23,182,38
1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois",289,64,68,46,0,11,34,26,26,19,11,15,0,11,18,19,7,10,13,16,13,20,43,35,0,11,19,16,9,14,23,23,5,8
1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois",264,56,38,31,20,17,23,27,17,19,19,15,11,19,0,11,20,26,0,11,16,21,14,13,43,28,19,25,18,15,6,8,0,11
1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois",269,70,42,30,14,23,20,22,0,11,0,11,17,22,0,11,0,11,14,14,30,30,17,16,30,32,19,24,18,15,19,24,29,28
1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",225,59,64,42,7,13,5,7,0,11,18,19,0,11,18,18,10,13,4,6,12,12,7,10,61,37,13,18,0,11,6,9,0,11
1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",322,120,43,35,8,12,19,24,0,11,31,38,9,14,9,15,50,46,0,11,13,21,40,27,80,71,10,18,0,11,10,16,0,11
1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois",452,81,105,50,47,37,64,36,20,23,57,38,39,30,13,21,11,18,0,11,7,11,27,27,29,27,20,22,7,10,6,10,0,11
1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois",642,128,250,90,85,57,9,14,52,43,54,41,28,24,0,11,8,12,9,14,63,43,21,22,34,39,14,20,0,11,8,13,7,12
1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois",484,85,102,51,26,26,10,12,54,42,40,39,13,20,27,30,36,29,5,9,16,17,16,17,53,35,46,36,5,9,35,26,0,11
1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois",211,46,36,33,6,8,5,7,15,24,7,10,27,30,0,11,5,7,0,11,34,25,7,11,28,29,6,8,22,26,13,14,0,11
1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois",668,139,143,82,13,19,73,58,32,38,57,56,56,51,52,53,58,37,0,11,38,34,94,81,30,48,0,11,0,11,0,11,22,27
1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois",458,111,77,50,0,11,42,34,48,51,11,17,29,27,39,47,0,11,26,21,34,30,51,47,30,26,29,47,9,14,0,11,33,35
1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois",1134,210,222,121,60,54,153,134,121,99,52,75,66,74,35,52,103,122,0,11,0,11,52,83,82,86,69,55,0,11,15,24,104,65
1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois",544,86,195,76,69,42,68,55,19,21,33,30,47,42,7,10,32,31,0,11,15,23,14,22,28,26,0,11,17,26,0,11,0,11
1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois",566,128,140,89,71,61,31,44,49,46,5,8,0,11,21,32,45,53,56,56,23,28,35,28,58,48,13,21,12,18,0,11,7,13
1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",645,117,116,82,39,46,189,89,36,42,18,25,0,11,3,8,14,20,11,18,32,44,68,56,27,25,7,11,30,28,55,44,0,11
